Movie ID,Movie Title,Genre,Release Year,User Name,User ID,Review ID,Rating
tt0092099,Top Gun,"['Action', 'Drama']",1986,punkmacinally,ur3386398,rw0238757,9
tt0092099,Top Gun,"['Action', 'Drama']",1986,hitchcockthelegend,ur16161013,rw2056498,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,scott.west,ur0725921,rw0238622,9
tt0092099,Top Gun,"['Action', 'Drama']",1986,jtindahouse,ur3793011,rw5831369,6
tt0092099,Top Gun,"['Action', 'Drama']",1986,Tweekums,ur13977076,rw3135538,8
tt0092099,Top Gun,"['Action', 'Drama']",1986,roghache,ur9414155,rw1385845,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,quiqueperezsoler,ur80500138,rw6160046,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,freemantle_uk,ur17571044,rw5796840,6
tt0092099,Top Gun,"['Action', 'Drama']",1986,jedibcb,ur126803185,rw6468602,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,bkoganbing,ur2483625,rw1797136,9
tt0092099,Top Gun,"['Action', 'Drama']",1986,Leofwine_draca,ur0482513,rw8193990,6
tt0092099,Top Gun,"['Action', 'Drama']",1986,bevo-13678,ur76062573,rw5591450,10
tt0092099,Top Gun,"['Action', 'Drama']",1986,Quackle,ur2184378,rw1106101,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,xaleber,ur42040765,rw3155255,8
tt0092099,Top Gun,"['Action', 'Drama']",1986,darksideofthemoon32,ur11912332,rw1455944,7
tt0092099,Top Gun,"['Action', 'Drama']",1986,SafReviews,ur93969415,rw8507405,5
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,jtindahouse,ur3793011,rw8245905,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,visionandyouth,ur29143664,rw8246535,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,PedroPires90,ur26163020,rw8248143,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,BenW1999,ur48225759,rw8247587,7
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,Horror_Flick_Fanatic,ur27582881,rw8251510,5
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,cardsrock,ur24373984,rw8489207,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,arungeorge13,ur30872044,rw8246083,5
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,NicoleCorrin,ur3145900,rw8248123,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,ferguson-6,ur0806494,rw8245156,5
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,jackgdemoss,ur87808462,rw8251913,8
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,Lewis_Heather787,ur47231689,rw8250370,7
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,Zeus-pro,ur20236677,rw8246030,4
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,satin-48250,ur110772399,rw8247127,7
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,HorrorFan6969,ur40734357,rw8246397,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,Waedliman,ur119939383,rw8256085,3
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,teagueandrew,ur89050951,rw8251514,6
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,bencrea,ur29830281,rw8246056,1
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,Tweekums,ur13977076,rw8262389,7
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,rmmil,ur78300033,rw8259167,2
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,hev-44288,ur157492233,rw8594794,10
tt9783600,Spiderhead,"['Action', 'Crime', 'Drama']",2022,wonderdez,ur156437297,rw8511872,7
